timestamps,open,high,low,close,volume,amount
2024-01-31,8.915300281151076,8.915300281151076,8.915300281151076,8.915300281151076,69.0,615.1557193994242
2024-02-01,8.808903908595607,8.808903908595607,8.808903908595607,8.808903908595607,45.0,396.4006758868023
2024-02-02,9.13611560977301,9.13611560977301,9.13611560977301,9.13611560977301,37.0,338.03627756160137
2024-02-03,9.134562977221648,9.134562977221648,9.134562977221648,9.134562977221648,53.0,484.1318377927474
2024-02-04,8.942241891674504,8.942241891674504,8.942241891674504,8.942241891674504,49.0,438.1698526920507
2024-02-05,9.090244027279528,9.090244027279528,9.090244027279528,9.090244027279528,52.0,472.69268941853545
2024-02-06,8.869197717734432,8.869197717734432,8.869197717734432,8.869197717734432,33.0,292.68352468523625
2024-02-07,8.907133687908885,8.907133687908885,8.907133687908885,8.907133687908885,49.0,436.44955070753537
2024-02-08,8.558923525725714,8.558923525725714,8.558923525725714,8.558923525725714,45.0,385.1515586576571
2024-02-09,8.332422561669137,8.332422561669137,8.332422561669137,8.332422561669137,49.0,408.28870552178773
2024-02-10,8.366062423990783,8.366062423990783,8.366062423990783,8.366062423990783,52.0,435.03524604752073
2024-02-11,8.490460180358633,8.490460180358633,8.490460180358633,8.490460180358633,54.0,458.4848497393662
2024-02-12,8.52040913772907,8.52040913772907,8.52040913772907,8.52040913772907,46.0,391.93882033553723
2024-02-13,8.501553765002374,8.501553765002374,8.501553765002374,8.501553765002374,54.0,459.08390331012816
2024-02-14,8.451206935241009,8.451206935241009,8.451206935241009,8.451206935241009,61.0,515.5236230497015
2024-02-15,8.202146149956542,8.202146149956542,8.202146149956542,8.202146149956542,52.0,426.5115997977402
2024-02-16,8.084881016522473,8.084881016522473,8.084881016522473,8.084881016522473,63.0,509.34750404091585
2024-02-17,8.011205311527984,8.011205311527984,8.011205311527984,8.011205311527984,33.0,264.3697752804235
2024-02-18,8.181382895931524,8.181382895931524,8.181382895931524,8.181382895931524,47.0,384.52499610878164
2024-02-19,8.23842649016121,8.23842649016121,8.23842649016121,8.23842649016121,52.0,428.3981774883829
2024-02-20,7.948756798427061,7.948756798427061,7.948756798427061,7.948756798427061,58.0,461.02789430876953
2024-02-21,8.001072967206666,8.001072967206666,8.001072967206666,8.001072967206666,48.0,384.0515024259199
2024-02-22,7.940251646023601,7.940251646023601,7.940251646023601,7.940251646023601,58.0,460.53459546936887
2024-02-23,7.8335470506450235,7.8335470506450235,7.8335470506450235,7.8335470506450235,49.0,383.8438054816062
2024-02-24,7.930162305118065,7.930162305118065,7.930162305118065,7.930162305118065,67.0,531.3208744429104
2024-02-25,8.09447519234642,8.09447519234642,8.09447519234642,8.09447519234642,44.0,356.15690846324253
2024-02-26,8.246049116291884,8.246049116291884,8.246049116291884,8.246049116291884,52.0,428.79455404717794
2024-02-27,8.108469142888579,8.108469142888579,8.108469142888579,8.108469142888579,40.0,324.33876571554316
2024-02-28,8.059135209639091,8.059135209639091,8.059135209639091,8.059135209639091,50.0,402.9567604819546
2024-02-29,8.113335058833862,8.113335058833862,8.113335058833862,8.113335058833862,50.0,405.66675294169306
2024-03-01,8.272444881966871,8.272444881966871,8.272444881966871,8.272444881966871,51.0,421.89468898031043
2024-03-02,8.193993277026395,8.193993277026395,8.193993277026395,8.193993277026395,60.0,491.63959662158373
2024-03-03,8.16438690822204,8.16438690822204,8.16438690822204,8.16438690822204,41.0,334.73986323710363
2024-03-04,7.984552411355202,7.984552411355202,7.984552411355202,7.984552411355202,56.0,447.1349350358913
2024-03-05,7.79432737690069,7.79432737690069,7.79432737690069,7.79432737690069,54.0,420.89367835263727
2024-03-06,7.921768654876897,7.921768654876897,7.921768654876897,7.921768654876897,41.0,324.7925148499528
2024-03-07,8.137437226678818,8.137437226678818,8.137437226678818,8.137437226678818,47.0,382.45954965390445
2024-03-08,8.126531413520576,8.126531413520576,8.126531413520576,8.126531413520576,48.0,390.0735078489877
2024-03-09,8.290448899046345,8.290448899046345,8.290448899046345,8.290448899046345,61.0,505.71738284182703
2024-03-10,8.35124044365048,8.35124044365048,8.35124044365048,8.35124044365048,50.0,417.562022182524
2024-03-11,8.244324563981722,8.244324563981722,8.244324563981722,8.244324563981722,48.0,395.7275790711227
2024-03-12,8.304738249794283,8.304738249794283,8.304738249794283,8.304738249794283,50.0,415.2369124897142
2024-03-13,8.561028545681507,8.561028545681507,8.561028545681507,8.561028545681507,50.0,428.0514272840754
2024-03-14,8.555750493666096,8.555750493666096,8.555750493666096,8.555750493666096,53.0,453.4547761643031
2024-03-15,8.824340083328305,8.824340083328305,8.824340083328305,8.824340083328305,37.0,326.5005830831473
2024-03-16,8.362872082734194,8.362872082734194,8.362872082734194,8.362872082734194,41.0,342.87775539210196
2024-03-17,8.501177680113846,8.501177680113846,8.501177680113846,8.501177680113846,41.0,348.5482848846677
2024-03-18,8.516827849754373,8.516827849754373,8.516827849754373,8.516827849754373,43.0,366.223597539438
2024-03-19,8.466747649944768,8.466747649944768,8.466747649944768,8.466747649944768,61.0,516.4716066466309
2024-03-20,8.483132631491543,8.483132631491543,8.483132631491543,8.483132631491543,53.0,449.6060294690518
2024-03-21,8.14676473041891,8.14676473041891,8.14676473041891,8.14676473041891,43.0,350.3108834080131
2024-03-22,8.111787103129968,8.111787103129968,8.111787103129968,8.111787103129968,42.0,340.69505833145865
2024-03-23,8.17053470487937,8.17053470487937,8.17053470487937,8.17053470487937,42.0,343.1624576049336
2024-03-24,8.412855450003761,8.412855450003761,8.412855450003761,8.412855450003761,40.0,336.51421800015044
2024-03-25,8.3264940869412,8.3264940869412,8.3264940869412,8.3264940869412,43.0,358.03924573847155
2024-03-26,8.192688392273496,8.192688392273496,8.192688392273496,8.192688392273496,50.0,409.6344196136748
2024-03-27,8.111292878978393,8.111292878978393,8.111292878978393,8.111292878978393,53.0,429.89852258585483
2024-03-28,8.260605901840663,8.260605901840663,8.260605901840663,8.260605901840663,36.0,297.38181246626385
2024-03-29,8.315745629564676,8.315745629564676,8.315745629564676,8.315745629564676,57.0,473.9975008851865
2024-03-30,8.228470182143772,8.228470182143772,8.228470182143772,8.228470182143772,43.0,353.82421783218217
2024-03-31,8.31376114453876,8.31376114453876,8.31376114453876,8.31376114453876,47.0,390.74677379332167
2024-04-01,8.33073411180875,8.33073411180875,8.33073411180875,8.33073411180875,52.0,433.198173814055
2024-04-02,8.492957662517231,8.492957662517231,8.492957662517231,8.492957662517231,49.0,416.15492546334434
2024-04-03,8.374556814220691,8.374556814220691,8.374556814220691,8.374556814220691,31.0,259.61126124084143
2024-04-04,8.320513764651063,8.320513764651063,8.320513764651063,8.320513764651063,50.0,416.02568823255314
2024-04-05,8.256094990320166,8.256094990320166,8.256094990320166,8.256094990320166,40.0,330.24379961280664
2024-04-06,8.015262231188553,8.015262231188553,8.015262231188553,8.015262231188553,51.0,408.7783737906162
2024-04-07,8.063533390864569,8.063533390864569,8.063533390864569,8.063533390864569,45.0,362.8590025889056
2024-04-08,8.10644030228533,8.10644030228533,8.10644030228533,8.10644030228533,43.0,348.57693299826917
2024-04-09,8.108079984935767,8.108079984935767,8.108079984935767,8.108079984935767,52.0,421.6201592166599
2024-04-10,8.07084976811741,8.07084976811741,8.07084976811741,8.07084976811741,56.0,451.967587014575
2024-04-11,7.843191960588667,7.843191960588667,7.843191960588667,7.843191960588667,38.0,298.04129450236934
2024-04-12,7.777992239509277,7.777992239509277,7.777992239509277,7.777992239509277,52.0,404.45559645448236
2024-04-13,7.72545742173498,7.72545742173498,7.72545742173498,7.72545742173498,49.0,378.547413665014
2024-04-14,7.602270789801205,7.602270789801205,7.602270789801205,7.602270789801205,45.0,342.1021855410542
2024-04-15,7.578508263787969,7.578508263787969,7.578508263787969,7.578508263787969,53.0,401.66093798076236
2024-04-16,7.64050816976154,7.64050816976154,7.64050816976154,7.64050816976154,52.0,397.30642482760004
2024-04-17,7.929500596336278,7.929500596336278,7.929500596336278,7.929500596336278,39.0,309.2505232571148
2024-04-18,7.957979843815055,7.957979843815055,7.957979843815055,7.957979843815055,44.0,350.1511131278624
2024-04-19,7.999767258162205,7.999767258162205,7.999767258162205,7.999767258162205,43.0,343.9899921009748
2024-04-20,7.988656234899019,7.988656234899019,7.988656234899019,7.988656234899019,38.0,303.56893692616273
2024-04-21,7.682887027873639,7.682887027873639,7.682887027873639,7.682887027873639,40.0,307.31548111494556
2024-04-22,7.679581254381477,7.679581254381477,7.679581254381477,7.679581254381477,57.0,437.7361314997442
2024-04-23,7.689600068331127,7.689600068331127,7.689600068331127,7.689600068331127,42.0,322.9632028699073
2024-04-24,8.069195962667619,8.069195962667619,8.069195962667619,8.069195962667619,63.0,508.35934564806
2024-04-25,8.038958915856151,8.038958915856151,8.038958915856151,8.038958915856151,51.0,409.9869047086637
2024-04-26,8.088245345671845,8.088245345671845,8.088245345671845,8.088245345671845,56.0,452.94173935762336
2024-04-27,8.083439024011243,8.083439024011243,8.083439024011243,8.083439024011243,46.0,371.8381951045172
2024-04-28,7.895308614797672,7.895308614797672,7.895308614797672,7.895308614797672,50.0,394.76543073988364
2024-04-29,8.076556921911708,8.076556921911708,8.076556921911708,8.076556921911708,40.0,323.06227687646833
2024-04-30,8.198825176403108,8.198825176403108,8.198825176403108,8.198825176403108,45.0,368.9471329381399
2024-05-01,8.329355711775863,8.329355711775863,8.329355711775863,8.329355711775863,42.0,349.8329398945862
2024-05-02,8.178696415530803,8.178696415530803,8.178696415530803,8.178696415530803,51.0,417.11351719207096
2024-05-03,8.408974861223957,8.408974861223957,8.408974861223957,8.408974861223957,46.0,386.812843616302
2024-05-04,8.174053151786072,8.174053151786072,8.174053151786072,8.174053151786072,46.0,376.00644498215934
2024-05-05,8.270810578645774,8.270810578645774,8.270810578645774,8.270810578645774,45.0,372.1864760390598
2024-05-06,8.633974530943705,8.633974530943705,8.633974530943705,8.633974530943705,56.0,483.5025737328475
2024-05-07,8.463792620333741,8.463792620333741,8.463792620333741,8.463792620333741,49.0,414.7258383963533
2024-05-08,8.3687784687013,8.3687784687013,8.3687784687013,8.3687784687013,47.0,393.33258802896114
2024-05-09,8.386294550518613,8.386294550518613,8.386294550518613,8.386294550518613,40.0,335.45178202074453
2024-05-10,8.302687277284996,8.302687277284996,8.302687277284996,8.302687277284996,64.0,531.3719857462397
2024-05-11,8.046024075203446,8.046024075203446,8.046024075203446,8.046024075203446,51.0,410.34722783537575
2024-05-12,8.057861864530103,8.057861864530103,8.057861864530103,8.057861864530103,41.0,330.3723364457342
2024-05-13,7.8874697190489105,7.8874697190489105,7.8874697190489105,7.8874697190489105,43.0,339.16119791910313
2024-05-14,7.962967385136931,7.962967385136931,7.962967385136931,7.962967385136931,42.0,334.4446301757511
2024-05-15,7.817336778069279,7.817336778069279,7.817336778069279,7.817336778069279,53.0,414.3188492376718
2024-05-16,8.060445696305857,8.060445696305857,8.060445696305857,8.060445696305857,47.0,378.8409477263753
2024-05-17,7.934984328288907,7.934984328288907,7.934984328288907,7.934984328288907,48.0,380.8792477578676
2024-05-18,7.884666765044996,7.884666765044996,7.884666765044996,7.884666765044996,49.0,386.3486714872048
2024-05-19,8.013741475053232,8.013741475053232,8.013741475053232,8.013741475053232,49.0,392.6733322776084
2024-05-20,7.817266280745341,7.817266280745341,7.817266280745341,7.817266280745341,55.0,429.9496454409937
2024-05-21,7.8536103049134445,7.8536103049134445,7.8536103049134445,7.8536103049134445,44.0,345.55885341619154
2024-05-22,8.059711462044445,8.059711462044445,8.059711462044445,8.059711462044445,47.0,378.80643871608896
2024-05-23,7.801400412177903,7.801400412177903,7.801400412177903,7.801400412177903,61.0,475.88542514285206
2024-05-24,7.830988605420238,7.830988605420238,7.830988605420238,7.830988605420238,53.0,415.0423960872726
2024-05-25,7.872474488290863,7.872474488290863,7.872474488290863,7.872474488290863,41.0,322.7714540199254
2024-05-26,7.996359347988276,7.996359347988276,7.996359347988276,7.996359347988276,52.0,415.8106860953904
2024-05-27,7.799336936324461,7.799336936324461,7.799336936324461,7.799336936324461,60.0,467.96021617946764
2024-05-28,7.594143149313251,7.594143149313251,7.594143149313251,7.594143149313251,41.0,311.3598691218433
2024-05-29,7.674176542925611,7.674176542925611,7.674176542925611,7.674176542925611,44.0,337.6637678887269
2024-05-30,7.7205262168385955,7.7205262168385955,7.7205262168385955,7.7205262168385955,47.0,362.86473219141396
2024-05-31,7.759977001824798,7.759977001824798,7.759977001824798,7.759977001824798,40.0,310.3990800729919
2024-06-01,7.814521602285379,7.814521602285379,7.814521602285379,7.814521602285379,41.0,320.3953856937005
2024-06-02,7.7090216969083425,7.7090216969083425,7.7090216969083425,7.7090216969083425,57.0,439.4142367237755
2024-06-03,7.74560157489006,7.74560157489006,7.74560157489006,7.74560157489006,44.0,340.80646929516263
2024-06-04,7.791776587262333,7.791776587262333,7.791776587262333,7.791776587262333,55.0,428.54771229942827
2024-06-05,7.6812344318399495,7.6812344318399495,7.6812344318399495,7.6812344318399495,54.0,414.7866593193573
2024-06-06,7.968631583624223,7.968631583624223,7.968631583624223,7.968631583624223,44.0,350.61978967946584
2024-06-07,8.044944446361358,8.044944446361358,8.044944446361358,8.044944446361358,43.0,345.9326111935384
2024-06-08,7.854069531730968,7.854069531730968,7.854069531730968,7.854069531730968,52.0,408.41161565001033
2024-06-09,7.957987292554519,7.957987292554519,7.957987292554519,7.957987292554519,49.0,389.94137733517147
2024-06-10,7.803653004364678,7.803653004364678,7.803653004364678,7.803653004364678,42.0,327.7534261833165
2024-06-11,7.927276072318794,7.927276072318794,7.927276072318794,7.927276072318794,50.0,396.3638036159397
2024-06-12,8.11175894014522,8.11175894014522,8.11175894014522,8.11175894014522,63.0,511.0408132291489
2024-06-13,7.979426573381063,7.979426573381063,7.979426573381063,7.979426573381063,54.0,430.8890349625774
2024-06-14,8.133968297755462,8.133968297755462,8.133968297755462,8.133968297755462,52.0,422.96635148328403
2024-06-15,8.201932634057629,8.201932634057629,8.201932634057629,8.201932634057629,48.0,393.6927664347662
2024-06-16,8.337602468389383,8.337602468389383,8.337602468389383,8.337602468389383,49.0,408.5425209510798
2024-06-17,8.654730345720207,8.654730345720207,8.654730345720207,8.654730345720207,59.0,510.62909039749223
2024-06-18,8.613120459273796,8.613120459273796,8.613120459273796,8.613120459273796,52.0,447.8822638822374
2024-06-19,8.484141363757283,8.484141363757283,8.484141363757283,8.484141363757283,35.0,296.9449477315049
2024-06-20,8.334054454572762,8.334054454572762,8.334054454572762,8.334054454572762,57.0,475.0411039106474
2024-06-21,8.198907713228168,8.198907713228168,8.198907713228168,8.198907713228168,46.0,377.14975480849574
2024-06-22,8.187084607999124,8.187084607999124,8.187084607999124,8.187084607999124,51.0,417.5413150079553
2024-06-23,8.24376411810012,8.24376411810012,8.24376411810012,8.24376411810012,47.0,387.4569135507057
2024-06-24,8.290207968178434,8.290207968178434,8.290207968178434,8.290207968178434,55.0,455.96143824981385
2024-06-25,8.428187412221295,8.428187412221295,8.428187412221295,8.428187412221295,44.0,370.840246137737
2024-06-26,8.431221878591725,8.431221878591725,8.431221878591725,8.431221878591725,41.0,345.6800970222607
2024-06-27,8.677166367031731,8.677166367031731,8.677166367031731,8.677166367031731,50.0,433.85831835158655
2024-06-28,8.632104656224884,8.632104656224884,8.632104656224884,8.632104656224884,62.0,535.1904886859428
2024-06-29,9.102583565263258,9.102583565263258,9.102583565263258,9.102583565263258,52.0,473.3343453936894
2024-06-30,9.217397609961536,9.217397609961536,9.217397609961536,9.217397609961536,41.0,377.91330200842293
2024-07-01,9.060304109485093,9.060304109485093,9.060304109485093,9.060304109485093,50.0,453.0152054742547
2024-07-02,8.867157905876045,8.867157905876045,8.867157905876045,8.867157905876045,37.0,328.0848425174137
2024-07-03,8.953607803490447,8.953607803490447,8.953607803490447,8.953607803490447,43.0,385.0051355500892
2024-07-04,8.914487201501132,8.914487201501132,8.914487201501132,8.914487201501132,51.0,454.6388472765577
2024-07-05,9.04267761555027,9.04267761555027,9.04267761555027,9.04267761555027,56.0,506.3899464708151
2024-07-06,9.129168588803172,9.129168588803172,9.129168588803172,9.129168588803172,50.0,456.45842944015857
2024-07-07,9.116784157226375,9.116784157226375,9.116784157226375,9.116784157226375,48.0,437.605639546866
2024-07-08,8.9632951245756,8.9632951245756,8.9632951245756,8.9632951245756,42.0,376.4583952321752
2024-07-09,8.692630999217984,8.692630999217984,8.692630999217984,8.692630999217984,47.0,408.55365696324526
2024-07-10,8.615872468038862,8.615872468038862,8.615872468038862,8.615872468038862,53.0,456.6412408060597
2024-07-11,8.764306511159132,8.764306511159132,8.764306511159132,8.764306511159132,55.0,482.03685811375226
2024-07-12,8.802710605723824,8.802710605723824,8.802710605723824,8.802710605723824,44.0,387.31926665184824
2024-07-13,8.584273317597807,8.584273317597807,8.584273317597807,8.584273317597807,57.0,489.30357910307504
2024-07-14,8.61486439294759,8.61486439294759,8.61486439294759,8.61486439294759,53.0,456.58781282622226
2024-07-15,8.682115018879081,8.682115018879081,8.682115018879081,8.682115018879081,39.0,338.60248573628417
2024-07-16,8.529508191953173,8.529508191953173,8.529508191953173,8.529508191953173,58.0,494.71147513328407
2024-07-17,8.556585133781793,8.556585133781793,8.556585133781793,8.556585133781793,54.0,462.0555972242168
2024-07-18,8.5674021493934,8.5674021493934,8.5674021493934,8.5674021493934,45.0,385.533096722703
2024-07-19,8.372413165881802,8.372413165881802,8.372413165881802,8.372413165881802,43.0,360.0137661329175
2024-07-20,8.433161279325711,8.433161279325711,8.433161279325711,8.433161279325711,43.0,362.6259350110056
2024-07-21,8.528588322529915,8.528588322529915,8.528588322529915,8.528588322529915,48.0,409.37223948143594
2024-07-22,8.714179145067092,8.714179145067092,8.714179145067092,8.714179145067092,57.0,496.70821126882424
2024-07-23,8.898710960279027,8.898710960279027,8.898710960279027,8.898710960279027,45.0,400.4419932125562
2024-07-24,8.654411201289447,8.654411201289447,8.654411201289447,8.654411201289447,52.0,450.0293824670512
2024-07-25,8.492950171803752,8.492950171803752,8.492950171803752,8.492950171803752,53.0,450.12635910559885
2024-07-26,8.581282844043429,8.581282844043429,8.581282844043429,8.581282844043429,51.0,437.6454250462149
2024-07-27,8.670319823649303,8.670319823649303,8.670319823649303,8.670319823649303,56.0,485.53791012436096
2024-07-28,8.760499418925749,8.760499418925749,8.760499418925749,8.760499418925749,59.0,516.8694657166192
2024-07-29,9.436412508570795,9.436412508570795,9.436412508570795,9.436412508570795,60.0,566.1847505142478
2024-07-30,9.54509931694424,9.54509931694424,9.54509931694424,9.54509931694424,48.0,458.16476721332356
2024-07-31,9.762835563204598,9.762835563204598,9.762835563204598,9.762835563204598,45.0,439.3276003442069
2024-08-01,9.950087093640747,9.950087093640747,9.950087093640747,9.950087093640747,53.0,527.3546159629595
2024-08-02,10.080710096000677,10.080710096000677,10.080710096000677,10.080710096000677,41.0,413.30911393602776
2024-08-03,10.018155409862189,10.018155409862189,10.018155409862189,10.018155409862189,42.0,420.7625272142119
2024-08-04,10.171226657447246,10.171226657447246,10.171226657447246,10.171226657447246,40.0,406.84906629788986
2024-08-05,10.015032171639952,10.015032171639952,10.015032171639952,10.015032171639952,45.0,450.6764477237978
2024-08-06,9.968598755550232,9.968598755550232,9.968598755550232,9.968598755550232,53.0,528.3357340441623
2024-08-07,9.872827726248214,9.872827726248214,9.872827726248214,9.872827726248214,43.0,424.5315922286732
2024-08-08,9.889981594488757,9.889981594488757,9.889981594488757,9.889981594488757,59.0,583.5089140748366
2024-08-09,10.348809205086742,10.348809205086742,10.348809205086742,10.348809205086742,52.0,538.1380786645105
2024-08-10,9.963364661738618,9.963364661738618,9.963364661738618,9.963364661738618,48.0,478.2415037634537
2024-08-11,10.1011102087955,10.1011102087955,10.1011102087955,10.1011102087955,50.0,505.055510439775
2024-08-12,9.776315904809174,9.776315904809174,9.776315904809174,9.776315904809174,42.0,410.6052680019853
2024-08-13,9.685018436289585,9.685018436289585,9.685018436289585,9.685018436289585,38.0,368.03070057900425
2024-08-14,9.896917070289964,9.896917070289964,9.896917070289964,9.896917070289964,44.0,435.4643510927584
2024-08-15,9.910630242362283,9.910630242362283,9.910630242362283,9.910630242362283,45.0,445.9783609063027
2024-08-16,9.697998705592635,9.697998705592635,9.697998705592635,9.697998705592635,55.0,533.389928807595
2024-08-17,9.56022821653302,9.56022821653302,9.56022821653302,9.56022821653302,51.0,487.571639043184
2024-08-18,9.691126430859825,9.691126430859825,9.691126430859825,9.691126430859825,53.0,513.6297008355707
2024-08-19,9.550534036125871,9.550534036125871,9.550534036125871,9.550534036125871,55.0,525.2793719869229
2024-08-20,9.592834992073774,9.592834992073774,9.592834992073774,9.592834992073774,52.0,498.82741958783623
2024-08-21,9.60253753838263,9.60253753838263,9.60253753838263,9.60253753838263,50.0,480.1268769191315
2024-08-22,9.478357456178308,9.478357456178308,9.478357456178308,9.478357456178308,46.0,436.00444298420217
2024-08-23,9.885726660817648,9.885726660817648,9.885726660817648,9.885726660817648,40.0,395.4290664327059
2024-08-24,10.0120502370783,10.0120502370783,10.0120502370783,10.0120502370783,55.0,550.6627630393065
2024-08-25,9.607534855804754,9.607534855804754,9.607534855804754,9.607534855804754,54.0,518.8068822134568
2024-08-26,9.644322935853584,9.644322935853584,9.644322935853584,9.644322935853584,44.0,424.3502091775577
2024-08-27,9.517637720531104,9.517637720531104,9.517637720531104,9.517637720531104,57.0,542.5053500702729
2024-08-28,9.680852517533049,9.680852517533049,9.680852517533049,9.680852517533049,45.0,435.6383632889872
2024-08-29,9.528375075067736,9.528375075067736,9.528375075067736,9.528375075067736,47.0,447.83362852818357
2024-08-30,9.507462875593738,9.507462875593738,9.507462875593738,9.507462875593738,62.0,589.4626982868118
2024-08-31,9.604436578032374,9.604436578032374,9.604436578032374,9.604436578032374,66.0,633.8928141501367
2024-09-01,9.771698838780358,9.771698838780358,9.771698838780358,9.771698838780358,43.0,420.18305006755537
2024-09-02,9.538097308523852,9.538097308523852,9.538097308523852,9.538097308523852,59.0,562.7477412029073
2024-09-03,9.475241011509254,9.475241011509254,9.475241011509254,9.475241011509254,57.0,540.0887376560275
2024-09-04,9.386184109799679,9.386184109799679,9.386184109799679,9.386184109799679,54.0,506.85394192918267
2024-09-05,9.264477358985639,9.264477358985639,9.264477358985639,9.264477358985639,44.0,407.6370037953681
2024-09-06,9.592524023469725,9.592524023469725,9.592524023469725,9.592524023469725,65.0,623.5140615255322
2024-09-07,9.671179211701249,9.671179211701249,9.671179211701249,9.671179211701249,42.0,406.18952689145243
2024-09-08,9.428261635871763,9.428261635871763,9.428261635871763,9.428261635871763,62.0,584.5522214240493
2024-09-09,9.602281313684212,9.602281313684212,9.602281313684212,9.602281313684212,54.0,518.5231909389474
2024-09-10,10.010792357721453,10.010792357721453,10.010792357721453,10.010792357721453,65.0,650.7015032518945
2024-09-11,10.218509343755992,10.218509343755992,10.218509343755992,10.218509343755992,46.0,470.0514298127756
2024-09-12,9.9090172708159,9.9090172708159,9.9090172708159,9.9090172708159,44.0,435.9967599158996
2024-09-13,9.814042496719997,9.814042496719997,9.814042496719997,9.814042496719997,37.0,363.1195723786399
2024-09-14,10.063694298123387,10.063694298123387,10.063694298123387,10.063694298123387,47.0,472.9936320117992
2024-09-15,9.922265284231123,9.922265284231123,9.922265284231123,9.922265284231123,36.0,357.2015502323204
2024-09-16,10.011331392846799,10.011331392846799,10.011331392846799,10.011331392846799,51.0,510.57790103518676
2024-09-17,10.167434890327389,10.167434890327389,10.167434890327389,10.167434890327389,46.0,467.70200495505986
2024-09-18,9.979961529463809,9.979961529463809,9.979961529463809,9.979961529463809,60.0,598.7976917678285
2024-09-19,9.969078310346267,9.969078310346267,9.969078310346267,9.969078310346267,44.0,438.63944565523576
2024-09-20,9.323826259418976,9.323826259418976,9.323826259418976,9.323826259418976,59.0,550.1057493057195
2024-09-21,9.133734394242978,9.133734394242978,9.133734394242978,9.133734394242978,59.0,538.8903292603358
2024-09-22,9.088509959457001,9.088509959457001,9.088509959457001,9.088509959457001,64.0,581.6646374052481
2024-09-23,8.862609012922336,8.862609012922336,8.862609012922336,8.862609012922336,56.0,496.30610472365083
2024-09-24,9.152843736524044,9.152843736524044,9.152843736524044,9.152843736524044,50.0,457.6421868262022
2024-09-25,8.89196180982548,8.89196180982548,8.89196180982548,8.89196180982548,56.0,497.94986135022685
2024-09-26,8.814593830599785,8.814593830599785,8.814593830599785,8.814593830599785,48.0,423.1005038687897
2024-09-27,8.838523791701945,8.838523791701945,8.838523791701945,8.838523791701945,44.0,388.8950468348856
2024-09-28,9.094182209196223,9.094182209196223,9.094182209196223,9.094182209196223,47.0,427.4265638322225
2024-09-29,8.833931786814857,8.833931786814857,8.833931786814857,8.833931786814857,46.0,406.3608621934834
