timestamps,open,high,low,close
2021-03-08,8.083728615084349,8.083728615084349,8.083728615084349,8.083728615084349
2021-03-09,8.072086409476455,8.072086409476455,8.072086409476455,8.072086409476455
2021-03-10,8.23409849480719,8.23409849480719,8.23409849480719,8.23409849480719
2021-03-11,8.293653427797445,8.293653427797445,8.293653427797445,8.293653427797445
2021-03-12,8.186645434515032,8.186645434515032,8.186645434515032,8.186645434515032
2021-03-13,8.245817788192818,8.245817788192818,8.245817788192818,8.245817788192818
2021-03-14,8.499465173765941,8.499465173765941,8.499465173765941,8.499465173765941
2021-03-15,8.49337513033136,8.49337513033136,8.49337513033136,8.49337513033136
2021-03-16,8.759157240613789,8.759157240613789,8.759157240613789,8.759157240613789
2021-03-17,8.300222054672785,8.300222054672785,8.300222054672785,8.300222054672785
2021-03-18,8.436661520544906,8.436661520544906,8.436661520544906,8.436661520544906
2021-03-19,8.45134925356653,8.45134925356653,8.45134925356653,8.45134925356653
2021-03-20,8.400808942603117,8.400808942603117,8.400808942603117,8.400808942603117
2021-03-21,8.416226237645109,8.416226237645109,8.416226237645109,8.416226237645109
2021-03-22,8.081669644681272,8.081669644681272,8.081669644681272,8.081669644681272
2021-03-23,8.046163332126746,8.046163332126746,8.046163332126746,8.046163332126746
2021-03-24,8.103631053693531,8.103631053693531,8.103631053693531,8.103631053693531
2021-03-25,8.343157215194253,8.343157215194253,8.343157215194253,8.343157215194253
2021-03-26,8.256677016974052,8.256677016974052,8.256677016974052,8.256677016974052
2021-03-27,8.123167605986477,8.123167605986477,8.123167605986477,8.123167605986477
2021-03-28,8.041650474736048,8.041650474736048,8.041650474736048,8.041650474736048
2021-03-29,8.188877352223914,8.188877352223914,8.188877352223914,8.188877352223914
2021-03-30,8.242719402552128,8.242719402552128,8.242719402552128,8.242719402552128
2021-03-31,8.155386108346317,8.155386108346317,8.155386108346317,8.155386108346317
2021-04-01,8.239103990223901,8.239103990223901,8.239103990223901,8.239103990223901
2021-04-02,8.255100630707794,8.255100630707794,8.255100630707794,8.255100630707794
2021-04-03,8.415025868153393,8.415025868153393,8.415025868153393,8.415025868153393
2021-04-04,8.296869969237491,8.296869969237491,8.296869969237491,8.296869969237491
2021-04-05,8.242498564754232,8.242498564754232,8.242498564754232,8.242498564754232
2021-04-06,8.177859546965827,8.177859546965827,8.177859546965827,8.177859546965827
2021-04-07,7.938491153151639,7.938491153151639,7.938491153151639,7.938491153151639
2021-04-08,7.985506117146557,7.985506117146557,7.985506117146557,7.985506117146557
2021-04-09,8.027199286604674,8.027199286604674,8.027199286604674,8.027199286604674
2021-04-10,8.028020221314922,8.028020221314922,8.028020221314922,8.028020221314922
2021-04-11,7.990354816307002,7.990354816307002,7.990354816307002,7.990354816307002
2021-04-12,7.7641685277949515,7.7641685277949515,7.7641685277949515,7.7641685277949515
2021-04-13,7.698849304267372,7.698849304267372,7.698849304267372,7.698849304267372
2021-04-14,7.646079155924883,7.646079155924883,7.646079155924883,7.646079155924883
2021-04-15,7.523393645815528,7.523393645815528,7.523393645815528,7.523393645815528
2021-04-16,7.49912532784935,7.49912532784935,7.49912532784935,7.49912532784935
2021-04-17,7.559725888130893,7.559725888130893,7.559725888130893,7.559725888130893
2021-04-18,7.8449068558750685,7.8449068558750685,7.8449068558750685,7.8449068558750685
2021-04-19,7.872297789490433,7.872297789490433,7.872297789490433,7.872297789490433
2021-04-20,7.912848056921816,7.912848056921816,7.912848056921816,7.912848056921816
2021-04-21,7.901066472523494,7.901066472523494,7.901066472523494,7.901066472523494
2021-04-22,7.597859694170646,7.597859694170646,7.597859694170646,7.597859694170646
2021-04-23,7.593830720058408,7.593830720058408,7.593830720058408,7.593830720058408
2021-04-24,7.602978280428923,7.602978280428923,7.602978280428923,7.602978280428923
2021-04-25,7.977537806042193,7.977537806042193,7.977537806042193,7.977537806042193
2021-04-26,7.94684646866323,7.94684646866323,7.94684646866323,7.94684646866323
2021-04-27,7.994773477314403,7.994773477314403,7.994773477314403,7.994773477314403
2021-04-28,7.9892232225986,7.9892232225986,7.9892232225986,7.9892232225986
2021-04-29,7.802486628240782,7.802486628240782,7.802486628240782,7.802486628240782
2021-04-30,7.980823822814821,7.980823822814821,7.980823822814821,7.980823822814821
2021-05-01,8.10084472402338,8.10084472402338,8.10084472402338,8.10084472402338
2021-05-02,8.22900526351813,8.22900526351813,8.22900526351813,8.22900526351813
2021-05-03,8.079338180476466,8.079338180476466,8.079338180476466,8.079338180476466
2021-05-04,8.30601117319049,8.30601117319049,8.30601117319049,8.30601117319049
2021-05-05,8.073135361376456,8.073135361376456,8.073135361376456,8.073135361376456
2021-05-06,8.167890896497129,8.167890896497129,8.167890896497129,8.167890896497129
2021-05-07,8.525718947801815,8.525718947801815,8.525718947801815,8.525718947801815
2021-05-08,8.356818261488762,8.356818261488762,8.356818261488762,8.356818261488762
2021-05-09,8.26216931732508,8.26216931732508,8.26216931732508,8.26216931732508
2021-05-10,8.278636046346213,8.278636046346213,8.278636046346213,8.278636046346213
2021-05-11,8.19527421237373,8.19527421237373,8.19527421237373,8.19527421237373
2021-05-12,7.941111971799986,7.941111971799986,7.941111971799986,7.941111971799986
2021-05-13,7.952001297001074,7.952001297001074,7.952001297001074,7.952001297001074
2021-05-14,7.783052486813893,7.783052486813893,7.783052486813893,7.783052486813893
2021-05-15,7.8567723817137205,7.8567723817137205,7.8567723817137205,7.8567723817137205
2021-05-16,7.712298243101592,7.712298243101592,7.712298243101592,7.712298243101592
2021-05-17,7.951369370876382,7.951369370876382,7.951369370876382,7.951369370876382
2021-05-18,7.826810646109973,7.826810646109973,7.826810646109973,7.826810646109973
2021-05-19,7.776396356035155,7.776396356035155,7.776396356035155,7.776396356035155
2021-05-20,7.902921002529663,7.902921002529663,7.902921002529663,7.902921002529663
2021-05-21,7.708372533377458,7.708372533377458,7.708372533377458,7.708372533377458
2021-05-22,7.743439451624384,7.743439451624384,7.743439451624384,7.743439451624384
2021-05-23,7.945875067072694,7.945875067072694,7.945875067072694,7.945875067072694
2021-05-24,7.690417847987945,7.690417847987945,7.690417847987945,7.690417847987945
2021-05-25,7.718816078407938,7.718816078407938,7.718816078407938,7.718816078407938
2021-05-26,7.758935828222865,7.758935828222865,7.758935828222865,7.758935828222865
2021-05-27,7.880258098046005,7.880258098046005,7.880258098046005,7.880258098046005
2021-05-28,7.685308280920389,7.685308280920389,7.685308280920389,7.685308280920389
2021-05-29,7.482345958057736,7.482345958057736,7.482345958057736,7.482345958057736
2021-05-30,7.560452905334455,7.560452905334455,7.560452905334455,7.560452905334455
2021-05-31,7.6053596780461685,7.6053596780461685,7.6053596780461685,7.6053596780461685
2021-06-01,7.643461442519356,7.643461442519356,7.643461442519356,7.643461442519356
2021-06-02,7.6964227131417555,7.6964227131417555,7.6964227131417555,7.6964227131417555
2021-06-03,7.591747558888663,7.591747558888663,7.591747558888663,7.591747558888663
2021-06-04,7.627011787657961,7.627011787657961,7.627011787657961,7.627011787657961
2021-06-05,7.6717171318277035,7.6717171318277035,7.6717171318277035,7.6717171318277035
2021-06-06,7.562111091591338,7.562111091591338,7.562111091591338,7.562111091591338
2021-06-07,7.844294974094061,7.844294974094061,7.844294974094061,7.844294974094061
2021-06-08,7.918632678095434,7.918632678095434,7.918632678095434,7.918632678095434
2021-06-09,7.7299627820458685,7.7299627820458685,7.7299627820458685,7.7299627820458685
2021-06-10,7.831465481229016,7.831465481229016,7.831465481229016,7.831465481229016
2021-06-11,7.678801764117578,7.678801764117578,7.678801764117578,7.678801764117578
2021-06-12,7.799679096992124,7.799679096992124,7.799679096992124,7.799679096992124
2021-06-13,7.980412571381155,7.980412571381155,7.980412571381155,7.980412571381155
2021-06-14,7.849424901571471,7.849424901571471,7.849424901571471,7.849424901571471
2021-06-15,8.00066387314087,8.00066387314087,8.00066387314087,8.00066387314087
2021-06-16,8.066714302134118,8.066714302134118,8.066714302134118,8.066714302134118
2021-06-17,8.199340791130961,8.199340791130961,8.199340791130961,8.199340791130961
2021-06-18,8.510389832631072,8.510389832631072,8.510389832631072,8.510389832631072
2021-06-19,8.468622862081485,8.468622862081485,8.468622862081485,8.468622862081485
2021-06-20,8.340960715812377,8.340960715812377,8.340960715812377,8.340960715812377
2021-06-21,8.192572617539282,8.192572617539282,8.192572617539282,8.192572617539282
2021-06-22,8.058900917504987,8.058900917504987,8.058900917504987,8.058900917504987
2021-06-23,8.046473816770217,8.046473816770217,8.046473816770217,8.046473816770217
2021-06-24,8.101375225428248,8.101375225428248,8.101375225428248,8.101375225428248
2021-06-25,8.14620674516417,8.14620674516417,8.14620674516417,8.14620674516417
2021-06-26,8.280974860419851,8.280974860419851,8.280974860419851,8.280974860419851
2021-06-27,8.283128227215428,8.283128227215428,8.283128227215428,8.283128227215428
2021-06-28,8.523924410089855,8.523924410089855,8.523924410089855,8.523924410089855
2021-06-29,8.478806113267172,8.478806113267172,8.478806113267172,8.478806113267172
2021-06-30,8.940081852443189,8.940081852443189,8.940081852443189,8.940081852443189
2021-07-01,9.051952198471593,9.051952198471593,9.051952198471593,9.051952198471593
2021-07-02,8.896773213926815,8.896773213926815,8.896773213926815,8.896773213926815
2021-07-03,8.70622346009191,8.70622346009191,8.70622346009191,8.70622346009191
2021-07-04,8.79023371330066,8.79023371330066,8.79023371330066,8.79023371330066
2021-07-05,8.750947911115873,8.750947911115873,8.750947911115873,8.750947911115873
2021-07-06,8.87591153376209,8.87591153376209,8.87591153376209,8.87591153376209
2021-07-07,8.959919839565341,8.959919839565341,8.959919839565341,8.959919839565341
2021-07-08,8.946869015177175,8.946869015177175,8.946869015177175,8.946869015177175
2021-07-09,8.795345965608517,8.795345965608517,8.795345965608517,8.795345965608517
2021-07-10,8.528873857085435,8.528873857085435,8.528873857085435,8.528873857085435
2021-07-11,8.45270846305579,8.45270846305579,8.45270846305579,8.45270846305579
2021-07-12,8.597486249786368,8.597486249786368,8.597486249786368,8.597486249786368
2021-07-13,8.634299610212862,8.634299610212862,8.634299610212862,8.634299610212862
2021-07-14,8.419177973183663,8.419177973183663,8.419177973183663,8.419177973183663
2021-07-15,8.448338793909699,8.448338793909699,8.448338793909699,8.448338793909699
2021-07-16,8.513444629252314,8.513444629252314,8.513444629252314,8.513444629252314
2021-07-17,8.362951202387288,8.362951202387288,8.362951202387288,8.362951202387288
2021-07-18,8.388663113579373,8.388663113579373,8.388663113579373,8.388663113579373
2021-07-19,8.398428980165706,8.398428980165706,8.398428980165706,8.398428980165706
2021-07-20,8.20644588271032,8.20644588271032,8.20644588271032,8.20644588271032
2021-07-21,8.265169134914638,8.265169134914638,8.265169134914638,8.265169134914638
2021-07-22,8.357868714088166,8.357868714088166,8.357868714088166,8.357868714088166
2021-07-23,8.538908716109946,8.538908716109946,8.538908716109946,8.538908716109946
2021-07-24,8.718875106653453,8.718875106653453,8.718875106653453,8.718875106653453
2021-07-25,8.478640563503852,8.478640563503852,8.478640563503852,8.478640563503852
2021-07-26,8.319610935005972,8.319610935005972,8.319610935005972,8.319610935005972
2021-07-27,8.405308795825631,8.405308795825631,8.405308795825631,8.405308795825631
2021-07-28,8.491679387273111,8.491679387273111,8.491679387273111,8.491679387273111
2021-07-29,8.579151783698466,8.579151783698466,8.579151783698466,8.579151783698466
2021-07-30,9.2402151485017,9.2402151485017,9.2402151485017,9.2402151485017
2021-07-31,9.345718171402558,9.345718171402558,9.345718171402558,9.345718171402558
2021-08-01,9.557971700167682,9.557971700167682,9.557971700167682,9.557971700167682
2021-08-02,9.740338137315245,9.740338137315245,9.740338137315245,9.740338137315245
2021-08-03,9.867233558263392,9.867233558263392,9.867233558263392,9.867233558263392
2021-08-04,9.80501685285132,9.80501685285132,9.80501685285132,9.80501685285132
2021-08-05,9.953850972805958,9.953850972805958,9.953850972805958,9.953850972805958
2021-08-06,9.799999232535283,9.799999232535283,9.799999232535283,9.799999232535283
2021-08-07,9.75358278924924,9.75358278924924,9.75358278924924,9.75358278924924
2021-08-08,9.658902118316542,9.658902118316542,9.658902118316542,9.658902118316542
2021-08-09,9.674718404283619,9.674718404283619,9.674718404283619,9.674718404283619
2021-08-10,10.122591800976197,10.122591800976197,10.122591800976197,10.122591800976197
2021-08-11,9.744560534400648,9.744560534400648,9.744560534400648,9.744560534400648
2021-08-12,9.878306613749723,9.878306613749723,9.878306613749723,9.878306613749723
2021-08-13,9.559688576620285,9.559688576620285,9.559688576620285,9.559688576620285
2021-08-14,9.469458143293679,9.469458143293679,9.469458143293679,9.469458143293679
2021-08-15,9.67569358525562,9.67569358525562,9.67569358525562,9.67569358525562
2021-08-16,9.688132660624062,9.688132660624062,9.688132660624062,9.688132660624062
2021-08-17,9.479305972966582,9.479305972966582,9.479305972966582,9.479305972966582
2021-08-18,9.34369431849312,9.34369431849312,9.34369431849312,9.34369431849312
2021-08-19,9.470693391004753,9.470693391004753,9.470693391004753,9.470693391004753
2021-08-20,9.332351822364474,9.332351822364474,9.332351822364474,9.332351822364474
2021-08-21,9.372753176623512,9.372753176623512,9.372753176623512,9.372753176623512
2021-08-22,9.381295848767973,9.381295848767973,9.381295848767973,9.381295848767973
2021-08-23,9.259038736046968,9.259038736046968,9.259038736046968,9.259038736046968
2021-08-24,9.65605596346661,9.65605596346661,9.65605596346661,9.65605596346661
2021-08-25,9.778479114582785,9.778479114582785,9.778479114582785,9.778479114582785
2021-08-26,9.382422824829113,9.382422824829113,9.382422824829113,9.382422824829113
2021-08-27,9.417410689202724,9.417410689202724,9.417410689202724,9.417410689202724
2021-08-28,9.292764390657133,9.292764390657133,9.292764390657133,9.292764390657133
2021-08-29,9.451193633437201,9.451193633437201,9.451193633437201,9.451193633437201
2021-08-30,9.30138829428836,9.30138829428836,9.30138829428836,9.30138829428836
2021-08-31,9.28004413041659,9.28004413041659,9.28004413041659,9.28004413041659
2021-09-01,9.373770215101343,9.373770215101343,9.373770215101343,9.373770215101343
2021-09-02,9.536078020154967,9.536078020154967,9.536078020154967,9.536078020154967
2021-09-03,9.307155616455056,9.307155616455056,9.307155616455056,9.307155616455056
2021-09-04,9.24489051533769,9.24489051533769,9.24489051533769,9.24489051533769
2021-09-05,9.15707416728857,9.15707416728857,9.15707416728857,9.15707416728857
2021-09-06,9.037422482521865,9.037422482521865,9.037422482521865,9.037422482521865
2021-09-07,9.356525599381463,9.356525599381463,9.356525599381463,9.356525599381463
2021-09-08,9.432310034299213,9.432310034299213,9.432310034299213,9.432310034299213
2021-09-09,9.194449066807987,9.194449066807987,9.194449066807987,9.194449066807987
2021-09-10,9.363233765259114,9.363233765259114,9.363233765259114,9.363233765259114
2021-09-11,9.760638656439566,9.760638656439566,9.760638656439566,9.760638656439566
2021-09-12,9.962189063110896,9.962189063110896,9.962189063110896,9.962189063110896
2021-09-13,9.659464045957971,9.659464045957971,9.659464045957971,9.659464045957971
2021-09-14,9.565915213624384,9.565915213624384,9.565915213624384,9.565915213624384
2021-09-15,9.808298506350678,9.808298506350678,9.808298506350678,9.808298506350678
2021-09-16,9.669477839098304,9.669477839098304,9.669477839098304,9.669477839098304
2021-09-17,9.75530788159873,9.75530788159873,9.75530788159873,9.75530788159873
2021-09-18,9.906443755334209,9.906443755334209,9.906443755334209,9.906443755334209
2021-09-19,9.722792063698336,9.722792063698336,9.722792063698336,9.722792063698336
2021-09-20,9.711217010508205,9.711217010508205,9.711217010508205,9.711217010508205
2021-09-21,9.081683999938537,9.081683999938537,9.081683999938537,9.081683999938537
2021-09-22,8.895620702897729,8.895620702897729,8.895620702897729,8.895620702897729
2021-09-23,8.850685693369217,8.850685693369217,8.850685693369217,8.850685693369217
2021-09-24,8.629810958228356,8.629810958228356,8.629810958228356,8.629810958228356
2021-09-25,8.911558977408458,8.911558977408458,8.911558977408458,8.911558977408458
2021-09-26,8.656663192693891,8.656663192693891,8.656663192693891,8.656663192693891
2021-09-27,8.580476854471138,8.580476854471138,8.580476854471138,8.580476854471138
2021-09-28,8.602913184418009,8.602913184418009,8.602913184418009,8.602913184418009
2021-09-29,8.850896164035136,8.850896164035136,8.850896164035136,8.850896164035136
2021-09-30,8.59672282791599,8.59672282791599,8.59672282791599,8.59672282791599
2021-10-01,8.79671075553109,8.79671075553109,8.79671075553109,8.79671075553109
2021-10-02,8.79851110108975,8.79851110108975,8.79851110108975,8.79851110108975
2021-10-03,8.625794805848528,8.625794805848528,8.625794805848528,8.625794805848528
2021-10-04,8.705515000809823,8.705515000809823,8.705515000809823,8.705515000809823
2021-10-05,8.740173344127253,8.740173344127253,8.740173344127253,8.740173344127253
2021-10-06,8.63525335311848,8.63525335311848,8.63525335311848,8.63525335311848
2021-10-07,8.647308526887775,8.647308526887775,8.647308526887775,8.647308526887775
2021-10-08,8.580670015854405,8.580670015854405,8.580670015854405,8.580670015854405
2021-10-09,8.600151113467941,8.600151113467941,8.600151113467941,8.600151113467941
2021-10-10,8.71403959062281,8.71403959062281,8.71403959062281,8.71403959062281
2021-10-11,8.990451857168493,8.990451857168493,8.990451857168493,8.990451857168493
2021-10-12,8.767881444163297,8.767881444163297,8.767881444163297,8.767881444163297
2021-10-13,9.14192511907189,9.14192511907189,9.14192511907189,9.14192511907189
2021-10-14,8.78500830929012,8.78500830929012,8.78500830929012,8.78500830929012
2021-10-15,8.75833964286784,8.75833964286784,8.75833964286784,8.75833964286784
2021-10-16,8.861393281110542,8.861393281110542,8.861393281110542,8.861393281110542
2021-10-17,8.911192870086422,8.911192870086422,8.911192870086422,8.911192870086422
2021-10-18,8.800212959661792,8.800212959661792,8.800212959661792,8.800212959661792
2021-10-19,8.76358255716603,8.76358255716603,8.76358255716603,8.76358255716603
2021-10-20,8.677173469333177,8.677173469333177,8.677173469333177,8.677173469333177
2021-10-21,8.57489306467885,8.57489306467885,8.57489306467885,8.57489306467885
2021-10-22,8.720598007268494,8.720598007268494,8.720598007268494,8.720598007268494
2021-10-23,8.78286577797791,8.78286577797791,8.78286577797791,8.78286577797791
2021-10-24,8.661151138548965,8.661151138548965,8.661151138548965,8.661151138548965
2021-10-25,8.81698254825591,8.81698254825591,8.81698254825591,8.81698254825591
2021-10-26,8.87117163850904,8.87117163850904,8.87117163850904,8.87117163850904
2021-10-27,9.015392426002292,9.015392426002292,9.015392426002292,9.015392426002292
2021-10-28,9.128919447855706,9.128919447855706,9.128919447855706,9.128919447855706
2021-10-29,8.977562874308068,8.977562874308068,8.977562874308068,8.977562874308068
2021-10-30,8.876981664120796,8.876981664120796,8.876981664120796,8.876981664120796
2021-10-31,9.009655896728676,9.009655896728676,9.009655896728676,9.009655896728676
2021-11-01,9.119640417951686,9.119640417951686,9.119640417951686,9.119640417951686
2021-11-02,9.115828117529386,9.115828117529386,9.115828117529386,9.115828117529386
2021-11-03,9.137218842723833,9.137218842723833,9.137218842723833,9.137218842723833
2021-11-04,9.370704917933528,9.370704917933528,9.370704917933528,9.370704917933528
2021-11-05,9.259836099480074,9.259836099480074,9.259836099480074,9.259836099480074
2021-11-06,9.36115674108186,9.36115674108186,9.36115674108186,9.36115674108186
2021-11-07,9.323301598855286,9.323301598855286,9.323301598855286,9.323301598855286
2021-11-08,9.282711448653505,9.282711448653505,9.282711448653505,9.282711448653505
2021-11-09,9.486704017922644,9.486704017922644,9.486704017922644,9.486704017922644
2021-11-10,9.64331362981072,9.64331362981072,9.64331362981072,9.64331362981072
2021-11-11,9.800212201027268,9.800212201027268,9.800212201027268,9.800212201027268
2021-11-12,10.056091587708394,10.056091587708394,10.056091587708394,10.056091587708394
2021-11-13,10.06031591881145,10.06031591881145,10.06031591881145,10.06031591881145
2021-11-14,10.197529165471439,10.197529165471439,10.197529165471439,10.197529165471439
2021-11-15,10.134250079482678,10.134250079482678,10.134250079482678,10.134250079482678
2021-11-16,10.19995373715211,10.19995373715211,10.19995373715211,10.19995373715211
2021-11-17,10.17340467447687,10.17340467447687,10.17340467447687,10.17340467447687
2021-11-18,10.193140258550116,10.193140258550116,10.193140258550116,10.193140258550116
2021-11-19,10.314470639272914,10.314470639272914,10.314470639272914,10.314470639272914
2021-11-20,10.145680374999765,10.145680374999765,10.145680374999765,10.145680374999765
2021-11-21,10.570254225396189,10.570254225396189,10.570254225396189,10.570254225396189
2021-11-22,10.357577035843804,10.357577035843804,10.357577035843804,10.357577035843804
2021-11-23,10.106055993983938,10.106055993983938,10.106055993983938,10.106055993983938
2021-11-24,10.340134660680604,10.340134660680604,10.340134660680604,10.340134660680604
2021-11-25,10.503852637908883,10.503852637908883,10.503852637908883,10.503852637908883
2021-11-26,10.634965889643174,10.634965889643174,10.634965889643174,10.634965889643174
2021-11-27,10.768614550801896,10.768614550801896,10.768614550801896,10.768614550801896
2021-11-28,10.765976935276303,10.765976935276303,10.765976935276303,10.765976935276303
2021-11-29,10.572780537906457,10.572780537906457,10.572780537906457,10.572780537906457
2021-11-30,10.588809837057562,10.588809837057562,10.588809837057562,10.588809837057562
2021-12-01,10.445403105214798,10.445403105214798,10.445403105214798,10.445403105214798
2021-12-02,10.649113479042757,10.649113479042757,10.649113479042757,10.649113479042757
2021-12-03,10.617792864171815,10.617792864171815,10.617792864171815,10.617792864171815
2021-12-04,10.442493699261867,10.442493699261867,10.442493699261867,10.442493699261867
2021-12-05,10.375372306732,10.375372306732,10.375372306732,10.375372306732
2021-12-06,10.461058658237398,10.461058658237398,10.461058658237398,10.461058658237398
2021-12-07,10.343115545957978,10.343115545957978,10.343115545957978,10.343115545957978
2021-12-08,10.17302913484624,10.17302913484624,10.17302913484624,10.17302913484624
2021-12-09,10.222609876892175,10.222609876892175,10.222609876892175,10.222609876892175
2021-12-10,10.272693830678662,10.272693830678662,10.272693830678662,10.272693830678662
2021-12-11,10.16854039007587,10.16854039007587,10.16854039007587,10.16854039007587
2021-12-12,10.072744949356814,10.072744949356814,10.072744949356814,10.072744949356814
2021-12-13,10.119492546047168,10.119492546047168,10.119492546047168,10.119492546047168
2021-12-14,9.826414972050571,9.826414972050571,9.826414972050571,9.826414972050571
2021-12-15,9.54980850994752,9.54980850994752,9.54980850994752,9.54980850994752
2021-12-16,9.412588415186738,9.412588415186738,9.412588415186738,9.412588415186738
2021-12-17,9.372406611437587,9.372406611437587,9.372406611437587,9.372406611437587
2021-12-18,9.430685653904721,9.430685653904721,9.430685653904721,9.430685653904721
2021-12-19,9.708958068096427,9.708958068096427,9.708958068096427,9.708958068096427
2021-12-20,9.875497694463784,9.875497694463784,9.875497694463784,9.875497694463784
2021-12-21,9.843908242785588,9.843908242785588,9.843908242785588,9.843908242785588
2021-12-22,9.840164366671193,9.840164366671193,9.840164366671193,9.840164366671193
2021-12-23,9.642863292062183,9.642863292062183,9.642863292062183,9.642863292062183
2021-12-24,9.639292899272544,9.639292899272544,9.639292899272544,9.639292899272544
